snapshot_date,center_id,sku,available_stock,reserved_stock
2024-05-20,OUJDA,SKU_00582,113,20
2024-05-20,OUJDA,SKU_00583,378,44
2024-05-20,OUJDA,SKU_00584,318,26
2024-05-20,OUJDA,SKU_00585,138,7
2024-05-20,OUJDA,SKU_00586,405,19
2024-05-20,OUJDA,SKU_00587,222,43
2024-05-20,OUJDA,SKU_00588,443,10
2024-05-20,OUJDA,SKU_00589,161,10
2024-05-20,OUJDA,SKU_00590,240,37
2024-05-20,OUJDA,SKU_00591,176,29
2024-05-20,OUJDA,SKU_00592,480,47
2024-05-20,OUJDA,SKU_00593,412,44
2024-05-20,OUJDA,SKU_00594,448,22
2024-05-20,OUJDA,SKU_00595,284,25
2024-05-20,OUJDA,SKU_00596,330,28
2024-05-20,OUJDA,SKU_00597,399,14
2024-05-20,OUJDA,SKU_00598,137,32
2024-05-20,OUJDA,SKU_00599,184,5
2024-05-20,OUJDA,SKU_00600,324,29
2024-05-20,OUJDA,SKU_00601,167,12
2024-05-20,OUJDA,SKU_00602,210,17
2024-05-20,OUJDA,SKU_00603,221,29
2024-05-20,OUJDA,SKU_00604,316,39
2024-05-20,OUJDA,SKU_00605,188,37
2024-05-20,OUJDA,SKU_00606,196,42
2024-05-20,OUJDA,SKU_00607,267,31
2024-05-20,OUJDA,SKU_00608,257,28
2024-05-20,OUJDA,SKU_00609,161,46
2024-05-20,OUJDA,SKU_00610,485,49
2024-05-20,OUJDA,SKU_00611,391,43
2024-05-20,OUJDA,SKU_00612,426,49
2024-05-20,OUJDA,SKU_00613,263,48
2024-05-20,OUJDA,SKU_00614,470,17
2024-05-20,OUJDA,SKU_00615,214,26
2024-05-20,OUJDA,SKU_00616,176,39
2024-05-20,OUJDA,SKU_00617,365,37
2024-05-20,OUJDA,SKU_00618,107,20
2024-05-20,OUJDA,SKU_00619,93,14
2024-05-20,OUJDA,SKU_00620,100,47
2024-05-20,OUJDA,SKU_00621,90,21
2024-05-20,OUJDA,SKU_00622,91,3
2024-05-20,OUJDA,SKU_00623,250,32
2024-05-20,OUJDA,SKU_00624,245,6
2024-05-20,OUJDA,SKU_00625,441,41
2024-05-20,OUJDA,SKU_00626,437,1
2024-05-20,OUJDA,SKU_00627,261,33
2024-05-20,OUJDA,SKU_00628,234,27
2024-05-20,OUJDA,SKU_00629,87,3
2024-05-20,OUJDA,SKU_00630,189,29
2024-05-20,OUJDA,SKU_00631,104,24
2024-05-20,OUJDA,SKU_00632,305,31
2024-05-20,OUJDA,SKU_00633,189,33
2024-05-20,OUJDA,SKU_00634,264,40
2024-05-20,OUJDA,SKU_00635,345,8
2024-05-20,OUJDA,SKU_00636,335,4
2024-05-20,OUJDA,SKU_00637,419,45
2024-05-20,OUJDA,SKU_00638,56,35
2024-05-20,OUJDA,SKU_00639,474,25
2024-05-20,OUJDA,SKU_00640,213,40
2024-05-20,OUJDA,SKU_00641,214,23
2024-05-20,OUJDA,SKU_00642,193,27
2024-05-20,OUJDA,SKU_00643,337,8
2024-05-20,OUJDA,SKU_00644,480,35
2024-05-20,OUJDA,SKU_00645,261,22
2024-05-20,OUJDA,SKU_00646,207,40
2024-05-20,OUJDA,SKU_00647,327,23
2024-05-20,OUJDA,SKU_00648,343,2
2024-05-20,OUJDA,SKU_00649,202,3
2024-05-20,OUJDA,SKU_00650,89,17
2024-05-20,OUJDA,SKU_00651,254,4
2024-05-20,OUJDA,SKU_00652,244,33
2024-05-20,OUJDA,SKU_00653,95,28
2024-05-20,OUJDA,SKU_00654,203,1
2024-05-20,OUJDA,SKU_00655,321,0
2024-05-20,OUJDA,SKU_00656,382,47
2024-05-20,OUJDA,SKU_00657,125,1
2024-05-20,OUJDA,SKU_00658,100,8
2024-05-20,OUJDA,SKU_00659,267,22
2024-05-20,OUJDA,SKU_00660,254,8
2024-05-20,OUJDA,SKU_00661,478,10
2024-05-20,OUJDA,SKU_00662,247,5
2024-05-20,OUJDA,SKU_00663,168,43
2024-05-20,OUJDA,SKU_00664,238,17
2024-05-20,OUJDA,SKU_00665,459,17
2024-05-20,OUJDA,SKU_00666,141,33
2024-05-20,OUJDA,SKU_00667,83,38
2024-05-20,OUJDA,SKU_00668,198,21
2024-05-20,OUJDA,SKU_00669,113,41
2024-05-20,OUJDA,SKU_00670,486,18
2024-05-20,OUJDA,SKU_00671,213,41
2024-05-20,OUJDA,SKU_00672,440,10
2024-05-20,OUJDA,SKU_00673,163,48
2024-05-20,OUJDA,SKU_00674,348,47
2024-05-20,OUJDA,SKU_00675,483,33
2024-05-20,OUJDA,SKU_00676,307,29
2024-05-20,OUJDA,SKU_00677,329,7
2024-05-20,OUJDA,SKU_00678,96,18
2024-05-20,OUJDA,SKU_00679,354,30
2024-05-20,OUJDA,SKU_00680,277,47
2024-05-20,OUJDA,SKU_00681,371,15
2024-05-20,OUJDA,SKU_00682,205,17
2024-05-20,OUJDA,SKU_00683,331,5
2024-05-20,OUJDA,SKU_00684,84,27
2024-05-20,OUJDA,SKU_00685,145,0
2024-05-20,OUJDA,SKU_00686,363,12
2024-05-20,OUJDA,SKU_00687,84,21
2024-05-20,OUJDA,SKU_00688,278,45
2024-05-20,OUJDA,SKU_00689,385,28
2024-05-20,OUJDA,SKU_00690,365,31
2024-05-20,OUJDA,SKU_00691,224,27
2024-05-20,OUJDA,SKU_00692,293,43
2024-05-20,OUJDA,SKU_00693,268,13
2024-05-20,OUJDA,SKU_00694,473,21
2024-05-20,OUJDA,SKU_00695,446,27
2024-05-20,OUJDA,SKU_00696,288,25
2024-05-20,OUJDA,SKU_00697,210,14
2024-05-20,OUJDA,SKU_00698,181,49
2024-05-20,OUJDA,SKU_00699,336,33
2024-05-20,OUJDA,SKU_00700,378,37
2024-05-20,OUJDA,SKU_00701,136,22
2024-05-20,OUJDA,SKU_00702,183,31
2024-05-20,OUJDA,SKU_00703,209,44
2024-05-20,OUJDA,SKU_00704,121,8
2024-05-20,OUJDA,SKU_00705,297,27
2024-05-20,OUJDA,SKU_00706,334,46
2024-05-20,OUJDA,SKU_00707,323,41
2024-05-20,OUJDA,SKU_00708,58,46
2024-05-20,OUJDA,SKU_00709,482,47
2024-05-20,OUJDA,SKU_00710,395,49
2024-05-20,OUJDA,SKU_00711,185,12
2024-05-20,OUJDA,SKU_00712,498,22
2024-05-20,OUJDA,SKU_00713,430,1
2024-05-20,OUJDA,SKU_00714,157,18
2024-05-20,OUJDA,SKU_00715,61,47
2024-05-20,OUJDA,SKU_00716,385,46
2024-05-20,OUJDA,SKU_00717,167,46
2024-05-20,OUJDA,SKU_00718,102,6
2024-05-20,OUJDA,SKU_00719,265,27
2024-05-20,OUJDA,SKU_00720,155,37
2024-05-20,OUJDA,SKU_00721,245,46
2024-05-20,OUJDA,SKU_00722,186,36
2024-05-20,OUJDA,SKU_00723,214,16
2024-05-20,OUJDA,SKU_00724,321,27
2024-05-20,OUJDA,SKU_00725,388,15
2024-05-20,OUJDA,SKU_00726,127,7
2024-05-20,OUJDA,SKU_00727,98,33
2024-05-20,OUJDA,SKU_00728,423,28
2024-05-20,OUJDA,SKU_00729,444,30
2024-05-20,OUJDA,SKU_00730,199,48
2024-05-20,OUJDA,SKU_00731,62,47
2024-05-20,OUJDA,SKU_00732,59,31
2024-05-20,OUJDA,SKU_00733,309,10
2024-05-20,OUJDA,SKU_00734,77,31
2024-05-20,OUJDA,SKU_00735,58,25
2024-05-20,OUJDA,SKU_00736,196,21
2024-05-20,OUJDA,SKU_00737,285,38
2024-05-20,OUJDA,SKU_00738,354,19
2024-05-20,OUJDA,SKU_00739,226,31
2024-05-20,OUJDA,SKU_00740,257,23
2024-05-20,OUJDA,SKU_00741,370,17
2024-05-20,OUJDA,SKU_00742,394,44
2024-05-20,OUJDA,SKU_00743,252,11
2024-05-20,OUJDA,SKU_00744,374,16
2024-05-20,OUJDA,SKU_00745,320,33
2024-05-20,OUJDA,SKU_00746,390,41
2024-05-20,OUJDA,SKU_00747,347,44
2024-05-20,OUJDA,SKU_00748,175,9
2024-05-20,OUJDA,SKU_00749,444,8
2024-05-20,OUJDA,SKU_00750,494,12
2024-05-20,OUJDA,SKU_00751,492,13
2024-05-20,OUJDA,SKU_00752,388,37
2024-05-20,OUJDA,SKU_00753,53,47
2024-05-20,OUJDA,SKU_00754,444,28
2024-05-20,OUJDA,SKU_00755,369,30
2024-05-20,OUJDA,SKU_00756,119,1
2024-05-20,OUJDA,SKU_00757,252,23
2024-05-20,OUJDA,SKU_00758,212,33
2024-05-20,OUJDA,SKU_00759,476,24
2024-05-20,OUJDA,SKU_00760,447,39
2024-05-20,OUJDA,SKU_00761,268,36
2024-05-20,OUJDA,SKU_00762,282,12
2024-05-20,OUJDA,SKU_00763,90,28
2024-05-20,OUJDA,SKU_00764,301,39
2024-05-20,OUJDA,SKU_00765,118,5
2024-05-20,OUJDA,SKU_00766,276,17
2024-05-20,OUJDA,SKU_00767,234,28
2024-05-20,OUJDA,SKU_00768,134,18
2024-05-20,OUJDA,SKU_00769,319,38
2024-05-20,OUJDA,SKU_00770,92,16
2024-05-20,OUJDA,SKU_00771,423,44
2024-05-20,OUJDA,SKU_00772,368,4
2024-05-20,OUJDA,SKU_00773,98,43
2024-05-20,OUJDA,SKU_00774,348,21
2024-05-20,OUJDA,SKU_00775,484,31
2024-05-20,OUJDA,SKU_00776,268,46
2024-05-20,OUJDA,SKU_00777,367,21
2024-05-20,OUJDA,SKU_00778,352,12
2024-05-20,OUJDA,SKU_00779,303,35
2024-05-20,OUJDA,SKU_00780,378,16
2024-05-20,OUJDA,SKU_00781,158,21
2024-05-20,OUJDA,SKU_00782,411,43
2024-05-20,OUJDA,SKU_00783,387,35
2024-05-20,OUJDA,SKU_00784,69,22
2024-05-20,OUJDA,SKU_00785,263,9
2024-05-20,OUJDA,SKU_00786,297,40
2024-05-20,OUJDA,SKU_00787,111,1
2024-05-20,OUJDA,SKU_00788,196,40
2024-05-20,OUJDA,SKU_00789,103,8
2024-05-20,OUJDA,SKU_00790,498,41
2024-05-20,OUJDA,SKU_00791,471,40
2024-05-20,OUJDA,SKU_00792,453,44
2024-05-20,OUJDA,SKU_00793,226,30
2024-05-20,OUJDA,SKU_00794,197,26
2024-05-20,OUJDA,SKU_00795,275,47
2024-05-20,OUJDA,SKU_00796,175,45
2024-05-20,OUJDA,SKU_00797,424,12
2024-05-20,OUJDA,SKU_00798,185,37
2024-05-20,OUJDA,SKU_00799,453,15
2024-05-20,OUJDA,SKU_00800,402,0
2024-05-20,OUJDA,SKU_00801,136,26
2024-05-20,OUJDA,SKU_00802,99,15
2024-05-20,OUJDA,SKU_00803,275,13
2024-05-20,OUJDA,SKU_00804,381,30
2024-05-20,OUJDA,SKU_00805,126,30
2024-05-20,OUJDA,SKU_00806,274,11
2024-05-20,OUJDA,SKU_00807,124,27
2024-05-20,OUJDA,SKU_00808,285,3
2024-05-20,OUJDA,SKU_00809,467,10
2024-05-20,OUJDA,SKU_00810,389,42
2024-05-20,OUJDA,SKU_00811,405,27
2024-05-20,OUJDA,SKU_00812,320,38
2024-05-20,OUJDA,SKU_00813,277,14
2024-05-20,OUJDA,SKU_00814,291,40
2024-05-20,OUJDA,SKU_00815,366,1
2024-05-20,OUJDA,SKU_00816,196,4
2024-05-20,OUJDA,SKU_00817,79,27
2024-05-20,OUJDA,SKU_00818,252,2
2024-05-20,OUJDA,SKU_00819,442,47
2024-05-20,OUJDA,SKU_00820,373,7
2024-05-20,OUJDA,SKU_00821,485,20
2024-05-20,OUJDA,SKU_00822,202,42
2024-05-20,OUJDA,SKU_00823,244,29
2024-05-20,OUJDA,SKU_00824,211,3
2024-05-20,OUJDA,SKU_00825,366,45
2024-05-20,OUJDA,SKU_00826,404,11
2024-05-20,OUJDA,SKU_00827,84,17
2024-05-20,OUJDA,SKU_00828,395,11
2024-05-20,OUJDA,SKU_00829,88,40
2024-05-20,OUJDA,SKU_00830,293,14
2024-05-20,OUJDA,SKU_00831,126,14
2024-05-20,OUJDA,SKU_00832,446,8
2024-05-20,OUJDA,SKU_00833,320,26
2024-05-20,OUJDA,SKU_00834,415,0
2024-05-20,OUJDA,SKU_00835,145,11
2024-05-20,OUJDA,SKU_00836,162,13
2024-05-20,OUJDA,SKU_00837,378,40
2024-05-20,OUJDA,SKU_00838,487,20
2024-05-20,OUJDA,SKU_00839,103,35
2024-05-20,OUJDA,SKU_00840,428,36
2024-05-20,OUJDA,SKU_00841,322,20
2024-05-20,OUJDA,SKU_00842,363,21
2024-05-20,OUJDA,SKU_00843,309,32
2024-05-20,OUJDA,SKU_00844,242,46
2024-05-20,OUJDA,SKU_00845,453,6
2024-05-20,OUJDA,SKU_00846,97,36
2024-05-20,OUJDA,SKU_00847,493,44
2024-05-20,OUJDA,SKU_00848,314,48
2024-05-20,OUJDA,SKU_00849,180,10
2024-05-20,OUJDA,SKU_00850,362,46
2024-05-20,OUJDA,SKU_00851,410,32
2024-05-20,OUJDA,SKU_00852,497,37
2024-05-20,OUJDA,SKU_00853,397,44
2024-05-20,OUJDA,SKU_00854,485,9
2024-05-20,OUJDA,SKU_00855,124,32
2024-05-20,OUJDA,SKU_00856,233,13
2024-05-20,OUJDA,SKU_00857,389,26
2024-05-20,OUJDA,SKU_00858,107,41
2024-05-20,OUJDA,SKU_00859,364,17
2024-05-20,OUJDA,SKU_00860,229,44
2024-05-20,OUJDA,SKU_00861,254,24
2024-05-20,OUJDA,SKU_00862,413,14
2024-05-20,OUJDA,SKU_00863,88,12
2024-05-20,OUJDA,SKU_00864,146,6
2024-05-20,OUJDA,SKU_00865,187,6
2024-05-20,OUJDA,SKU_00866,247,20
2024-05-20,OUJDA,SKU_00867,162,36
2024-05-20,OUJDA,SKU_00868,493,10
2024-05-20,OUJDA,SKU_00869,208,34
2024-05-20,OUJDA,SKU_00870,163,42
2024-05-20,OUJDA,SKU_00871,498,22
2024-05-20,OUJDA,SKU_00872,371,18
2024-05-20,OUJDA,SKU_00873,186,13
2024-05-20,OUJDA,SKU_00874,131,8
2024-05-20,OUJDA,SKU_00875,211,24
2024-05-20,OUJDA,SKU_00876,237,15
2024-05-20,OUJDA,SKU_00877,411,18
2024-05-20,OUJDA,SKU_00878,73,5
2024-05-20,OUJDA,SKU_00879,115,47
2024-05-20,OUJDA,SKU_00880,231,5
2024-05-20,OUJDA,SKU_00881,155,10
2024-05-20,OUJDA,SKU_00882,183,16
2024-05-20,OUJDA,SKU_00883,340,40
2024-05-20,OUJDA,SKU_00884,441,29
2024-05-20,OUJDA,SKU_00885,152,38
2024-05-20,OUJDA,SKU_00886,377,38
2024-05-20,OUJDA,SKU_00887,438,12
2024-05-20,OUJDA,SKU_00888,225,10
2024-05-20,OUJDA,SKU_00889,445,14
2024-05-20,OUJDA,SKU_00890,452,24
2024-05-20,OUJDA,SKU_00891,251,36
2024-05-20,OUJDA,SKU_00892,421,40
2024-05-20,OUJDA,SKU_00893,429,40
2024-05-20,OUJDA,SKU_00894,484,3
2024-05-20,OUJDA,SKU_00895,371,35
2024-05-20,OUJDA,SKU_00896,307,37
2024-05-20,OUJDA,SKU_00897,486,36
2024-05-20,OUJDA,SKU_00898,416,28
2024-05-20,OUJDA,SKU_00899,140,14
2024-05-20,OUJDA,SKU_00900,51,47
2024-05-20,OUJDA,SKU_00901,167,0
2024-05-20,OUJDA,SKU_00902,294,21
2024-05-20,OUJDA,SKU_00903,377,5
2024-05-20,OUJDA,SKU_00904,50,0
2024-05-20,OUJDA,SKU_00905,108,27
2024-05-20,OUJDA,SKU_00906,340,25
2024-05-20,OUJDA,SKU_00907,74,27
2024-05-20,OUJDA,SKU_00908,294,22
2024-05-20,OUJDA,SKU_00909,416,8
2024-05-20,OUJDA,SKU_00910,298,49
2024-05-20,OUJDA,SKU_00911,145,33
2024-05-20,OUJDA,SKU_00912,355,10
2024-05-20,OUJDA,SKU_00913,200,18
2024-05-20,OUJDA,SKU_00914,198,47
2024-05-20,OUJDA,SKU_00915,158,4
2024-05-20,OUJDA,SKU_00916,163,20
2024-05-20,OUJDA,SKU_00917,409,17
2024-05-20,OUJDA,SKU_00918,403,33
2024-05-20,OUJDA,SKU_00919,167,0
2024-05-20,OUJDA,SKU_00920,410,1
2024-05-20,OUJDA,SKU_00921,275,38
2024-05-20,OUJDA,SKU_00922,423,40
2024-05-20,OUJDA,SKU_00923,147,10
2024-05-20,OUJDA,SKU_00924,361,14
2024-05-20,OUJDA,SKU_00925,215,24
2024-05-20,OUJDA,SKU_00926,495,39
2024-05-20,OUJDA,SKU_00927,400,18
2024-05-20,OUJDA,SKU_00928,225,24
2024-05-20,OUJDA,SKU_00929,222,47
2024-05-20,OUJDA,SKU_00930,369,2
2024-05-20,OUJDA,SKU_00931,467,40
2024-05-20,OUJDA,SKU_00932,73,46
2024-05-20,OUJDA,SKU_00933,163,25
2024-05-20,OUJDA,SKU_00934,198,18
2024-05-20,OUJDA,SKU_00935,373,46
2024-05-20,OUJDA,SKU_00936,184,20
2024-05-20,OUJDA,SKU_00937,308,18
2024-05-20,OUJDA,SKU_00938,101,3
2024-05-20,OUJDA,SKU_00939,463,30
2024-05-20,OUJDA,SKU_00940,440,25
2024-05-20,OUJDA,SKU_00941,85,20
2024-05-20,OUJDA,SKU_00942,423,24
2024-05-20,OUJDA,SKU_00943,309,20
2024-05-20,OUJDA,SKU_00944,320,13
2024-05-20,OUJDA,SKU_00945,62,14
2024-05-20,OUJDA,SKU_00946,190,7
2024-05-20,OUJDA,SKU_00947,53,45
2024-05-20,OUJDA,SKU_00948,96,14
2024-05-20,OUJDA,SKU_00949,316,36
2024-05-20,OUJDA,SKU_00950,226,37
2024-05-20,OUJDA,SKU_00951,165,0
2024-05-20,OUJDA,SKU_00952,245,15
2024-05-20,OUJDA,SKU_00953,65,9
2024-05-20,OUJDA,SKU_00954,119,46
2024-05-20,OUJDA,SKU_00955,154,12
2024-05-20,OUJDA,SKU_00956,422,19
2024-05-20,OUJDA,SKU_00957,91,12
2024-05-20,OUJDA,SKU_00958,375,37
2024-05-20,OUJDA,SKU_00959,499,48
2024-05-20,OUJDA,SKU_00960,395,46
2024-05-20,OUJDA,SKU_00961,58,26
2024-05-20,OUJDA,SKU_00962,334,13
2024-05-20,OUJDA,SKU_00963,313,20
2024-05-20,OUJDA,SKU_00964,76,0
2024-05-20,OUJDA,SKU_00965,218,32
2024-05-20,OUJDA,SKU_00966,202,10
2024-05-20,OUJDA,SKU_00967,86,17
2024-05-20,OUJDA,SKU_00968,209,0
2024-05-20,OUJDA,SKU_00969,93,20
2024-05-20,OUJDA,SKU_00970,347,3
2024-05-20,OUJDA,SKU_00971,456,14
2024-05-20,OUJDA,SKU_00972,416,28
2024-05-20,OUJDA,SKU_00973,112,10
2024-05-20,OUJDA,SKU_00974,311,14
2024-05-20,OUJDA,SKU_00975,319,2
2024-05-20,OUJDA,SKU_00976,446,3
2024-05-20,OUJDA,SKU_00977,202,4
2024-05-20,OUJDA,SKU_00978,242,16
2024-05-20,OUJDA,SKU_00979,158,30
2024-05-20,OUJDA,SKU_00980,258,21
2024-05-20,OUJDA,SKU_00981,84,20
2024-05-20,OUJDA,SKU_00982,108,49
2024-05-20,OUJDA,SKU_00983,304,14
2024-05-20,OUJDA,SKU_00984,55,0
2024-05-20,OUJDA,SKU_00985,229,25
2024-05-20,OUJDA,SKU_00986,371,22
2024-05-20,OUJDA,SKU_00987,79,37
2024-05-20,OUJDA,SKU_00988,283,17
2024-05-20,OUJDA,SKU_00989,320,17
2024-05-20,OUJDA,SKU_00990,476,15
2024-05-20,OUJDA,SKU_00991,208,25
2024-05-20,OUJDA,SKU_00992,93,39
2024-05-20,OUJDA,SKU_00993,256,29
2024-05-20,OUJDA,SKU_00994,355,23
2024-05-20,OUJDA,SKU_00995,250,17
2024-05-20,OUJDA,SKU_00996,74,16
2024-05-20,OUJDA,SKU_00997,327,41
2024-05-20,OUJDA,SKU_00998,398,18
2024-05-20,OUJDA,SKU_00999,97,41
2024-05-20,OUJDA,SKU_01000,496,29
