snapshot_date,center_id,sku,available_stock,reserved_stock
2024-05-20,NADOR,SKU_00607,369,6
2024-05-20,NADOR,SKU_00608,218,24
2024-05-20,NADOR,SKU_00609,439,34
2024-05-20,NADOR,SKU_00610,408,42
2024-05-20,NADOR,SKU_00611,176,19
2024-05-20,NADOR,SKU_00612,320,6
2024-05-20,NADOR,SKU_00613,492,49
2024-05-20,NADOR,SKU_00614,141,1
2024-05-20,NADOR,SKU_00615,291,11
2024-05-20,NADOR,SKU_00616,284,32
2024-05-20,NADOR,SKU_00617,306,36
2024-05-20,NADOR,SKU_00618,334,5
2024-05-20,NADOR,SKU_00619,120,15
2024-05-20,NADOR,SKU_00620,300,36
2024-05-20,NADOR,SKU_00621,468,21
2024-05-20,NADOR,SKU_00622,381,36
2024-05-20,NADOR,SKU_00623,299,26
2024-05-20,NADOR,SKU_00624,484,33
2024-05-20,NADOR,SKU_00625,170,45
2024-05-20,NADOR,SKU_00626,86,25
2024-05-20,NADOR,SKU_00627,483,3
2024-05-20,NADOR,SKU_00628,456,46
2024-05-20,NADOR,SKU_00629,403,10
2024-05-20,NADOR,SKU_00630,496,40
2024-05-20,NADOR,SKU_00631,72,25
2024-05-20,NADOR,SKU_00632,438,34
2024-05-20,NADOR,SKU_00633,332,14
2024-05-20,NADOR,SKU_00634,82,21
2024-05-20,NADOR,SKU_00635,50,1
2024-05-20,NADOR,SKU_00636,436,30
2024-05-20,NADOR,SKU_00637,162,8
2024-05-20,NADOR,SKU_00638,246,7
2024-05-20,NADOR,SKU_00639,110,1
2024-05-20,NADOR,SKU_00640,90,44
2024-05-20,NADOR,SKU_00641,70,19
2024-05-20,NADOR,SKU_00642,56,34
2024-05-20,NADOR,SKU_00643,240,14
2024-05-20,NADOR,SKU_00644,346,13
2024-05-20,NADOR,SKU_00645,303,32
2024-05-20,NADOR,SKU_00646,110,18
2024-05-20,NADOR,SKU_00647,147,48
2024-05-20,NADOR,SKU_00648,346,41
2024-05-20,NADOR,SKU_00649,313,35
2024-05-20,NADOR,SKU_00650,273,27
2024-05-20,NADOR,SKU_00651,69,40
2024-05-20,NADOR,SKU_00652,281,38
2024-05-20,NADOR,SKU_00653,325,13
2024-05-20,NADOR,SKU_00654,259,18
2024-05-20,NADOR,SKU_00655,245,43
2024-05-20,NADOR,SKU_00656,430,28
2024-05-20,NADOR,SKU_00657,174,13
2024-05-20,NADOR,SKU_00658,290,15
2024-05-20,NADOR,SKU_00659,322,15
2024-05-20,NADOR,SKU_00660,62,31
2024-05-20,NADOR,SKU_00661,129,28
2024-05-20,NADOR,SKU_00662,194,11
2024-05-20,NADOR,SKU_00663,448,1
2024-05-20,NADOR,SKU_00664,166,20
2024-05-20,NADOR,SKU_00665,266,34
2024-05-20,NADOR,SKU_00666,266,0
2024-05-20,NADOR,SKU_00667,429,49
2024-05-20,NADOR,SKU_00668,394,24
2024-05-20,NADOR,SKU_00669,176,24
2024-05-20,NADOR,SKU_00670,497,1
2024-05-20,NADOR,SKU_00671,223,13
2024-05-20,NADOR,SKU_00672,185,28
2024-05-20,NADOR,SKU_00673,387,34
2024-05-20,NADOR,SKU_00674,58,36
2024-05-20,NADOR,SKU_00675,246,25
2024-05-20,NADOR,SKU_00676,263,21
2024-05-20,NADOR,SKU_00677,135,10
2024-05-20,NADOR,SKU_00678,283,34
2024-05-20,NADOR,SKU_00679,477,0
2024-05-20,NADOR,SKU_00680,219,17
2024-05-20,NADOR,SKU_00681,148,24
2024-05-20,NADOR,SKU_00682,130,33
2024-05-20,NADOR,SKU_00683,196,35
2024-05-20,NADOR,SKU_00684,275,5
2024-05-20,NADOR,SKU_00685,251,20
2024-05-20,NADOR,SKU_00686,374,16
2024-05-20,NADOR,SKU_00687,185,22
2024-05-20,NADOR,SKU_00688,274,36
2024-05-20,NADOR,SKU_00689,357,48
2024-05-20,NADOR,SKU_00690,373,44
2024-05-20,NADOR,SKU_00691,182,14
2024-05-20,NADOR,SKU_00692,88,27
2024-05-20,NADOR,SKU_00693,141,15
2024-05-20,NADOR,SKU_00694,311,42
2024-05-20,NADOR,SKU_00695,177,15
2024-05-20,NADOR,SKU_00696,360,25
2024-05-20,NADOR,SKU_00697,228,2
2024-05-20,NADOR,SKU_00698,82,27
2024-05-20,NADOR,SKU_00699,141,39
2024-05-20,NADOR,SKU_00700,123,48
2024-05-20,NADOR,SKU_00701,91,12
2024-05-20,NADOR,SKU_00702,482,13
2024-05-20,NADOR,SKU_00703,437,12
2024-05-20,NADOR,SKU_00704,148,18
2024-05-20,NADOR,SKU_00705,293,24
2024-05-20,NADOR,SKU_00706,224,24
2024-05-20,NADOR,SKU_00707,423,46
2024-05-20,NADOR,SKU_00708,65,13
2024-05-20,NADOR,SKU_00709,441,1
2024-05-20,NADOR,SKU_00710,196,40
2024-05-20,NADOR,SKU_00711,368,36
2024-05-20,NADOR,SKU_00712,473,0
2024-05-20,NADOR,SKU_00713,166,12
2024-05-20,NADOR,SKU_00714,76,20
2024-05-20,NADOR,SKU_00715,428,12
2024-05-20,NADOR,SKU_00716,396,40
2024-05-20,NADOR,SKU_00717,447,31
2024-05-20,NADOR,SKU_00718,116,12
2024-05-20,NADOR,SKU_00719,178,16
2024-05-20,NADOR,SKU_00720,400,1
2024-05-20,NADOR,SKU_00721,165,28
2024-05-20,NADOR,SKU_00722,399,49
2024-05-20,NADOR,SKU_00723,342,16
2024-05-20,NADOR,SKU_00724,312,39
2024-05-20,NADOR,SKU_00725,182,10
2024-05-20,NADOR,SKU_00726,60,49
2024-05-20,NADOR,SKU_00727,140,43
2024-05-20,NADOR,SKU_00728,327,33
2024-05-20,NADOR,SKU_00729,294,49
2024-05-20,NADOR,SKU_00730,265,44
2024-05-20,NADOR,SKU_00731,168,36
2024-05-20,NADOR,SKU_00732,113,6
2024-05-20,NADOR,SKU_00733,225,17
2024-05-20,NADOR,SKU_00734,96,6
2024-05-20,NADOR,SKU_00735,270,36
2024-05-20,NADOR,SKU_00736,179,37
2024-05-20,NADOR,SKU_00737,379,25
2024-05-20,NADOR,SKU_00738,427,23
2024-05-20,NADOR,SKU_00739,55,42
2024-05-20,NADOR,SKU_00740,287,17
2024-05-20,NADOR,SKU_00741,229,17
2024-05-20,NADOR,SKU_00742,342,10
2024-05-20,NADOR,SKU_00743,77,27
2024-05-20,NADOR,SKU_00744,314,28
2024-05-20,NADOR,SKU_00745,443,45
2024-05-20,NADOR,SKU_00746,333,29
2024-05-20,NADOR,SKU_00747,468,18
2024-05-20,NADOR,SKU_00748,333,43
2024-05-20,NADOR,SKU_00749,295,1
2024-05-20,NADOR,SKU_00750,162,45
2024-05-20,NADOR,SKU_00751,351,32
2024-05-20,NADOR,SKU_00752,73,49
2024-05-20,NADOR,SKU_00753,201,42
2024-05-20,NADOR,SKU_00754,453,11
2024-05-20,NADOR,SKU_00755,191,2
2024-05-20,NADOR,SKU_00756,197,8
2024-05-20,NADOR,SKU_00757,494,12
2024-05-20,NADOR,SKU_00758,323,44
2024-05-20,NADOR,SKU_00759,486,13
2024-05-20,NADOR,SKU_00760,411,3
2024-05-20,NADOR,SKU_00761,491,10
2024-05-20,NADOR,SKU_00762,295,15
2024-05-20,NADOR,SKU_00763,140,35
2024-05-20,NADOR,SKU_00764,421,5
2024-05-20,NADOR,SKU_00765,275,41
2024-05-20,NADOR,SKU_00766,73,18
2024-05-20,NADOR,SKU_00767,242,28
2024-05-20,NADOR,SKU_00768,421,43
2024-05-20,NADOR,SKU_00769,205,35
2024-05-20,NADOR,SKU_00770,65,48
2024-05-20,NADOR,SKU_00771,443,13
2024-05-20,NADOR,SKU_00772,351,3
2024-05-20,NADOR,SKU_00773,139,48
2024-05-20,NADOR,SKU_00774,244,13
2024-05-20,NADOR,SKU_00775,296,10
2024-05-20,NADOR,SKU_00776,62,29
2024-05-20,NADOR,SKU_00777,436,19
2024-05-20,NADOR,SKU_00778,101,22
2024-05-20,NADOR,SKU_00779,207,40
2024-05-20,NADOR,SKU_00780,443,2
2024-05-20,NADOR,SKU_00781,268,33
2024-05-20,NADOR,SKU_00782,264,18
2024-05-20,NADOR,SKU_00783,82,11
2024-05-20,NADOR,SKU_00784,198,20
2024-05-20,NADOR,SKU_00785,65,28
2024-05-20,NADOR,SKU_00786,346,11
2024-05-20,NADOR,SKU_00787,307,9
2024-05-20,NADOR,SKU_00788,376,2
2024-05-20,NADOR,SKU_00789,318,18
2024-05-20,NADOR,SKU_00790,459,32
2024-05-20,NADOR,SKU_00791,191,2
2024-05-20,NADOR,SKU_00792,182,36
2024-05-20,NADOR,SKU_00793,231,43
2024-05-20,NADOR,SKU_00794,139,49
2024-05-20,NADOR,SKU_00795,295,15
2024-05-20,NADOR,SKU_00796,391,32
2024-05-20,NADOR,SKU_00797,406,22
2024-05-20,NADOR,SKU_00798,145,26
2024-05-20,NADOR,SKU_00799,334,7
2024-05-20,NADOR,SKU_00800,147,34
2024-05-20,NADOR,SKU_00801,249,45
2024-05-20,NADOR,SKU_00802,307,43
2024-05-20,NADOR,SKU_00803,438,11
2024-05-20,NADOR,SKU_00804,101,12
2024-05-20,NADOR,SKU_00805,326,22
2024-05-20,NADOR,SKU_00806,293,9
2024-05-20,NADOR,SKU_00807,207,35
2024-05-20,NADOR,SKU_00808,179,12
2024-05-20,NADOR,SKU_00809,173,0
2024-05-20,NADOR,SKU_00810,366,14
2024-05-20,NADOR,SKU_00811,438,38
2024-05-20,NADOR,SKU_00812,235,3
2024-05-20,NADOR,SKU_00813,417,37
2024-05-20,NADOR,SKU_00814,295,9
2024-05-20,NADOR,SKU_00815,238,46
2024-05-20,NADOR,SKU_00816,98,21
2024-05-20,NADOR,SKU_00817,447,14
2024-05-20,NADOR,SKU_00818,115,45
2024-05-20,NADOR,SKU_00819,395,8
2024-05-20,NADOR,SKU_00820,179,30
2024-05-20,NADOR,SKU_00821,376,42
2024-05-20,NADOR,SKU_00822,322,40
2024-05-20,NADOR,SKU_00823,132,27
2024-05-20,NADOR,SKU_00824,205,42
2024-05-20,NADOR,SKU_00825,259,48
2024-05-20,NADOR,SKU_00826,138,49
2024-05-20,NADOR,SKU_00827,106,31
2024-05-20,NADOR,SKU_00828,54,16
2024-05-20,NADOR,SKU_00829,95,44
2024-05-20,NADOR,SKU_00830,219,23
2024-05-20,NADOR,SKU_00831,307,20
2024-05-20,NADOR,SKU_00832,451,1
2024-05-20,NADOR,SKU_00833,129,5
2024-05-20,NADOR,SKU_00834,120,46
2024-05-20,NADOR,SKU_00835,117,36
2024-05-20,NADOR,SKU_00836,130,10
2024-05-20,NADOR,SKU_00837,308,40
2024-05-20,NADOR,SKU_00838,174,29
2024-05-20,NADOR,SKU_00839,390,15
2024-05-20,NADOR,SKU_00840,341,2
2024-05-20,NADOR,SKU_00841,78,46
2024-05-20,NADOR,SKU_00842,266,20
2024-05-20,NADOR,SKU_00843,163,17
2024-05-20,NADOR,SKU_00844,336,7
2024-05-20,NADOR,SKU_00845,179,9
2024-05-20,NADOR,SKU_00846,421,39
2024-05-20,NADOR,SKU_00847,127,19
2024-05-20,NADOR,SKU_00848,445,21
2024-05-20,NADOR,SKU_00849,482,48
2024-05-20,NADOR,SKU_00850,397,19
2024-05-20,NADOR,SKU_00851,121,16
2024-05-20,NADOR,SKU_00852,178,27
2024-05-20,NADOR,SKU_00853,198,2
2024-05-20,NADOR,SKU_00854,213,37
2024-05-20,NADOR,SKU_00855,69,30
2024-05-20,NADOR,SKU_00856,483,18
2024-05-20,NADOR,SKU_00857,452,15
2024-05-20,NADOR,SKU_00858,423,47
2024-05-20,NADOR,SKU_00859,257,29
2024-05-20,NADOR,SKU_00860,103,36
2024-05-20,NADOR,SKU_00861,457,47
2024-05-20,NADOR,SKU_00862,92,22
2024-05-20,NADOR,SKU_00863,143,47
2024-05-20,NADOR,SKU_00864,474,47
2024-05-20,NADOR,SKU_00865,476,37
2024-05-20,NADOR,SKU_00866,133,24
2024-05-20,NADOR,SKU_00867,240,3
2024-05-20,NADOR,SKU_00868,186,24
2024-05-20,NADOR,SKU_00869,64,36
2024-05-20,NADOR,SKU_00870,234,42
2024-05-20,NADOR,SKU_00871,84,31
2024-05-20,NADOR,SKU_00872,354,45
2024-05-20,NADOR,SKU_00873,472,47
2024-05-20,NADOR,SKU_00874,328,29
2024-05-20,NADOR,SKU_00875,265,43
2024-05-20,NADOR,SKU_00876,105,9
2024-05-20,NADOR,SKU_00877,326,15
2024-05-20,NADOR,SKU_00878,226,33
2024-05-20,NADOR,SKU_00879,377,27
2024-05-20,NADOR,SKU_00880,463,22
2024-05-20,NADOR,SKU_00881,499,27
2024-05-20,NADOR,SKU_00882,444,31
2024-05-20,NADOR,SKU_00883,346,7
2024-05-20,NADOR,SKU_00884,316,9
2024-05-20,NADOR,SKU_00885,240,21
2024-05-20,NADOR,SKU_00886,371,11
2024-05-20,NADOR,SKU_00887,404,6
2024-05-20,NADOR,SKU_00888,99,40
2024-05-20,NADOR,SKU_00889,326,20
2024-05-20,NADOR,SKU_00890,176,39
2024-05-20,NADOR,SKU_00891,228,38
2024-05-20,NADOR,SKU_00892,279,6
2024-05-20,NADOR,SKU_00893,130,23
2024-05-20,NADOR,SKU_00894,145,8
2024-05-20,NADOR,SKU_00895,156,38
2024-05-20,NADOR,SKU_00896,201,0
2024-05-20,NADOR,SKU_00897,377,48
2024-05-20,NADOR,SKU_00898,394,40
2024-05-20,NADOR,SKU_00899,79,30
2024-05-20,NADOR,SKU_00900,146,22
2024-05-20,NADOR,SKU_00901,335,5
2024-05-20,NADOR,SKU_00902,178,35
2024-05-20,NADOR,SKU_00903,474,14
2024-05-20,NADOR,SKU_00904,441,2
2024-05-20,NADOR,SKU_00905,172,36
2024-05-20,NADOR,SKU_00906,350,12
2024-05-20,NADOR,SKU_00907,379,15
2024-05-20,NADOR,SKU_00908,54,32
2024-05-20,NADOR,SKU_00909,129,38
2024-05-20,NADOR,SKU_00910,394,45
2024-05-20,NADOR,SKU_00911,157,40
2024-05-20,NADOR,SKU_00912,314,42
2024-05-20,NADOR,SKU_00913,123,39
2024-05-20,NADOR,SKU_00914,380,18
2024-05-20,NADOR,SKU_00915,233,47
2024-05-20,NADOR,SKU_00916,476,0
2024-05-20,NADOR,SKU_00917,66,2
2024-05-20,NADOR,SKU_00918,335,8
2024-05-20,NADOR,SKU_00919,252,2
2024-05-20,NADOR,SKU_00920,274,38
2024-05-20,NADOR,SKU_00921,57,28
2024-05-20,NADOR,SKU_00922,174,3
2024-05-20,NADOR,SKU_00923,147,4
2024-05-20,NADOR,SKU_00924,147,0
2024-05-20,NADOR,SKU_00925,74,5
2024-05-20,NADOR,SKU_00926,356,11
2024-05-20,NADOR,SKU_00927,192,3
2024-05-20,NADOR,SKU_00928,132,25
2024-05-20,NADOR,SKU_00929,436,47
2024-05-20,NADOR,SKU_00930,222,31
2024-05-20,NADOR,SKU_00931,433,17
2024-05-20,NADOR,SKU_00932,281,48
2024-05-20,NADOR,SKU_00933,314,38
2024-05-20,NADOR,SKU_00934,472,12
2024-05-20,NADOR,SKU_00935,254,25
2024-05-20,NADOR,SKU_00936,178,42
2024-05-20,NADOR,SKU_00937,454,34
2024-05-20,NADOR,SKU_00938,69,34
2024-05-20,NADOR,SKU_00939,175,35
2024-05-20,NADOR,SKU_00940,343,43
2024-05-20,NADOR,SKU_00941,448,20
2024-05-20,NADOR,SKU_00942,431,9
2024-05-20,NADOR,SKU_00943,484,0
2024-05-20,NADOR,SKU_00944,120,28
2024-05-20,NADOR,SKU_00945,394,43
2024-05-20,NADOR,SKU_00946,395,9
2024-05-20,NADOR,SKU_00947,222,16
2024-05-20,NADOR,SKU_00948,173,12
2024-05-20,NADOR,SKU_00949,348,47
2024-05-20,NADOR,SKU_00950,296,37
2024-05-20,NADOR,SKU_00951,175,33
2024-05-20,NADOR,SKU_00952,210,49
2024-05-20,NADOR,SKU_00953,202,41
2024-05-20,NADOR,SKU_00954,352,0
2024-05-20,NADOR,SKU_00955,235,45
2024-05-20,NADOR,SKU_00956,438,31
2024-05-20,NADOR,SKU_00957,149,17
2024-05-20,NADOR,SKU_00958,425,25
2024-05-20,NADOR,SKU_00959,240,2
2024-05-20,NADOR,SKU_00960,251,9
2024-05-20,NADOR,SKU_00961,462,32
2024-05-20,NADOR,SKU_00962,321,6
2024-05-20,NADOR,SKU_00963,305,38
2024-05-20,NADOR,SKU_00964,211,45
2024-05-20,NADOR,SKU_00965,392,48
2024-05-20,NADOR,SKU_00966,323,4
2024-05-20,NADOR,SKU_00967,388,44
2024-05-20,NADOR,SKU_00968,437,33
2024-05-20,NADOR,SKU_00969,97,32
2024-05-20,NADOR,SKU_00970,202,32
2024-05-20,NADOR,SKU_00971,162,11
2024-05-20,NADOR,SKU_00972,132,7
2024-05-20,NADOR,SKU_00973,190,3
2024-05-20,NADOR,SKU_00974,351,8
2024-05-20,NADOR,SKU_00975,377,47
2024-05-20,NADOR,SKU_00976,487,18
2024-05-20,NADOR,SKU_00977,271,6
2024-05-20,NADOR,SKU_00978,373,25
2024-05-20,NADOR,SKU_00979,498,42
2024-05-20,NADOR,SKU_00980,260,2
2024-05-20,NADOR,SKU_00981,195,13
2024-05-20,NADOR,SKU_00982,333,11
2024-05-20,NADOR,SKU_00983,262,30
2024-05-20,NADOR,SKU_00984,198,4
2024-05-20,NADOR,SKU_00985,142,36
2024-05-20,NADOR,SKU_00986,127,26
2024-05-20,NADOR,SKU_00987,112,41
2024-05-20,NADOR,SKU_00988,217,0
2024-05-20,NADOR,SKU_00989,94,31
2024-05-20,NADOR,SKU_00990,73,47
2024-05-20,NADOR,SKU_00991,339,48
2024-05-20,NADOR,SKU_00992,422,23
2024-05-20,NADOR,SKU_00993,296,34
2024-05-20,NADOR,SKU_00994,494,17
2024-05-20,NADOR,SKU_00995,204,0
2024-05-20,NADOR,SKU_00996,240,28
2024-05-20,NADOR,SKU_00997,498,19
2024-05-20,NADOR,SKU_00998,493,5
2024-05-20,NADOR,SKU_00999,70,3
2024-05-20,NADOR,SKU_01000,188,4
